car_id,day,loc_id,hour
14,11,12,5
14,11,203,11
14,11,22,14
14,11,59,14
14,11,16,16
14,11,6,16
14,11,101,13
14,11,50,8
14,11,100,12
14,11,80,12
14,11,155,16
14,11,56,14
14,11,57,14
14,11,132,14
14,11,58,14
14,12,199,8
14,12,200,8
14,12,193,8
14,12,53,8
14,12,25,7
14,12,133,11
14,12,0,0
14,11,72,19
14,11,203,21
14,12,44,7
14,12,58,8
14,12,65,7
14,12,132,8
14,11,31,19
14,12,228,8
14,12,109,7
14,11,107,18
14,12,132,13
14,12,264,13
14,12,44,13
14,12,148,13
14,12,56,13
14,12,58,13
14,12,6,5
14,12,107,5
14,12,50,6
14,12,0,5
14,12,14,6
14,12,13,6
14,12,15,6
14,12,284,12
14,12,46,10
14,12,49,14
14,12,26,14
14,12,48,14
14,12,46,12
14,12,33,11
14,13,56,7
14,13,153,7
14,12,203,18
14,12,26,17
14,12,65,18
14,12,6,16
14,12,49,14
14,12,65,14
14,12,48,19
14,13,58,7
14,12,80,17
14,13,53,8
14,13,124,9
14,13,206,9
14,13,200,8
14,13,109,7
14,13,126,8
14,12,72,23
14,13,122,0
14,13,46,0
14,13,57,0
14,13,45,1
14,13,67,1
14,13,67,0
14,13,81,0
14,12,103,23
14,13,129,3
14,13,135,3
14,13,104,3
14,13,16,3
14,13,10,3
14,13,25,3
14,13,34,4
14,13,45,0
14,13,272,9
14,13,203,7
14,13,272,9
14,13,6,5
14,13,20,3
14,13,25,2
14,13,67,6
14,13,170,6
14,13,170,13
14,13,11,13
14,13,19,13
14,13,14,13
14,13,15,13
14,13,133,13
14,13,153,13
14,13,45,13
14,13,18,13
14,13,64,14
14,13,21,14
14,13,284,9
14,13,81,10
14,13,205,9
14,13,155,12
14,13,25,12
14,13,14,11
14,13,15,12
14,13,165,11
14,13,13,11
14,13,44,9
14,13,10,11
14,13,112,11
14,13,164,20
14,14,170,1
14,14,146,3
14,14,206,3
14,14,106,2
14,14,205,3
14,13,133,20
14,14,58,1
14,14,126,1
14,13,19,20
14,14,67,1
14,13,80,15
14,13,77,16
14,13,80,15
14,13,100,15
14,13,48,14
14,13,145,15
14,13,76,15
14,13,198,17
14,14,45,1
14,14,153,1
14,13,34,17
14,14,105,2
14,13,1,16
14,13,17,18
14,13,164,17
14,14,164,5
14,14,33,3
14,14,75,5
14,14,101,4
14,14,74,5
14,14,165,6
14,14,184,2
14,14,13,6
14,14,19,4
14,14,78,5
14,14,126,6
14,14,161,5
14,14,247,8
14,14,129,6
14,14,54,7
14,14,107,4
14,13,133,23
14,13,206,23
14,13,275,23
14,13,39,22
14,13,21,22
14,13,15,20
14,13,162,22
14,13,243,18
14,14,2,7
14,14,64,8
14,14,175,9
14,14,153,0
14,13,205,23
14,14,45,0
14,14,160,9
14,14,250,9
14,14,158,9
14,14,77,5
14,14,15,6
14,14,53,7
14,14,101,8
14,14,200,13
14,14,53,13
14,14,201,7
14,14,48,11
14,14,263,10
14,14,103,10
14,14,143,7
14,14,146,13
14,14,146,13
14,14,199,11
14,14,92,13
14,14,45,12
14,14,199,12
14,14,130,2
14,14,67,11
14,14,9,14
14,14,44,14
14,14,26,11
14,14,115,10
14,14,133,19
14,14,205,19
14,14,15,19
14,14,81,17
14,14,206,19
14,14,17,19
14,14,175,20
14,14,73,16
14,14,92,13
14,14,38,11
14,14,97,19
14,14,218,18
14,14,6,16
14,14,170,21
14,14,57,17
14,14,81,17
14,14,97,22
14,14,75,16
14,14,25,19
14,14,43,16
14,14,43,16
14,14,136,22
14,15,133,12
14,15,153,12
14,14,228,22
14,15,50,7
14,15,50,6
14,15,10,3
14,15,6,2
14,14,45,21
14,14,67,21
14,14,153,21
14,14,56,21
14,15,23,2
14,14,92,23
14,14,97,23
14,15,21,0
14,14,12,23
14,15,65,6
14,15,117,2
14,15,26,4
14,15,27,9
14,15,104,3
14,15,65,5
14,15,129,3
14,15,126,1
14,15,21,1
14,15,62,1
14,15,8,1
14,15,113,2
14,15,45,5
14,15,6,4
14,15,34,1
14,15,124,1
14,14,133,21
14,15,132,10
14,15,170,12
14,15,165,9
14,15,13,9
14,15,14,10
14,15,18,10
14,15,15,10
14,15,48,7
14,15,67,12
14,15,100,13
14,15,80,13
14,15,227,14
14,15,48,13
14,15,64,16
14,15,12,10
14,15,233,10
14,15,106,10
14,15,24,10
14,15,25,9
14,15,255,16
14,15,62,16
14,15,21,15
14,15,46,12
14,15,59,9
14,15,152,9
14,15,57,9
14,15,45,12
14,15,208,11
14,15,228,11
14,15,199,11
14,15,62,18
14,15,7,18
14,15,21,18
14,15,11,15
14,15,25,14
14,15,1,16
14,16,133,8
14,16,19,8
14,16,118,8
14,16,49,10
14,16,25,5
14,16,104,3
14,16,186,6
14,16,198,7
14,16,122,8
14,15,154,16
14,16,60,1
14,16,124,2
14,15,75,16
14,15,119,22
14,15,73,16
14,16,190,2
14,16,10,3
14,16,206,2
14,16,203,0
14,16,98,5
14,16,129,3
14,16,27,6
14,16,164,6
14,16,59,4
14,15,133,23
14,15,206,23
14,16,19,0
14,15,273,21
14,16,17,4
14,16,25,5
14,16,133,5
14,16,109,11
14,16,22,13
14,16,21,13
14,16,17,13
14,16,57,13
14,16,125,8
14,16,125,8
14,16,205,5
14,16,206,5
14,16,282,9
14,16,227,10
14,16,219,12
14,16,64,13
14,16,15,14
14,16,165,14
14,16,10,13
14,16,27,9
14,16,112,14
14,16,107,12
14,16,76,12
14,16,13,14
14,16,73,12
14,16,77,12
14,16,11,13
14,16,14,14
14,17,19,3
14,17,1,2
14,17,6,1
14,17,59,3
14,16,81,20
14,17,170,3
14,17,45,3
14,17,0,2
14,16,228,20
14,17,133,3
14,16,109,20
14,16,81,18
14,16,57,20
14,16,72,19
14,16,231,20
14,17,129,2
14,16,75,16
14,16,25,14
14,17,46,8
14,17,33,8
14,17,85,7
14,16,36,19
14,16,101,18
14,16,73,16
14,16,1,16
14,16,209,21
14,16,200,22
14,16,345,21
14,16,126,22
14,17,97,10
14,17,221,9
14,17,74,1
14,17,78,1
14,17,255,8
14,16,46,23
14,17,21,8
14,17,64,8
14,17,100,6
14,16,170,23
14,17,52,5
14,17,48,6
14,17,192,6
14,17,109,5
14,17,25,6
14,17,198,6
14,17,101,6
14,17,70,1
14,17,68,1
14,17,158,1
14,17,159,1
14,17,51,8
14,17,157,1
14,17,76,1
14,17,160,1
14,17,92,12
14,17,313,13
14,17,124,13
14,17,313,12
14,17,103,13
14,17,284,11
14,17,98,10
14,17,33,9
14,17,11,9
14,17,46,9
14,17,133,9
14,17,44,10
14,17,217,14
14,17,278,11
14,17,207,11
14,17,7,17
14,17,154,17
14,17,73,16
14,17,75,16
14,17,154,17
14,17,19,9
14,17,15,20
14,17,15,17
14,17,18,17
14,17,19,18
14,17,33,15
14,17,25,15
14,17,133,15
14,17,152,15
14,17,221,14
14,17,97,14
14,17,98,14
14,17,124,22
14,17,216,15
14,17,26,19
14,17,112,16
14,18,23,4
14,18,34,8
14,18,124,7
14,17,92,23
14,18,133,7
14,17,295,22
14,18,205,7
14,18,205,7
14,18,128,5
14,18,150,5
14,18,145,3
14,18,76,3
14,17,218,20
14,17,46,21
14,18,169,6
14,18,73,0
14,18,164,7
14,18,62,6
14,18,13,1
14,18,85,6
14,18,10,1
14,18,132,7
14,18,103,5
14,18,11,5
14,18,80,9
14,18,84,9
14,18,243,8
14,18,248,8
14,17,75,23
14,18,236,8
14,18,19,7
14,17,21,23
14,18,26,13
14,18,3,16
14,18,65,13
14,18,104,1
14,18,16,1
14,18,208,9
14,18,76,11
14,18,227,10
14,18,227,10
14,18,147,14
14,18,199,14
14,18,73,11
14,18,100,9
14,18,40,18
14,18,9,20
14,18,81,19
14,18,72,19
14,18,57,19
14,18,97,19
14,18,81,20
14,18,77,12
14,18,75,12
14,18,75,12
14,18,77,12
14,18,73,12
14,18,27,15
14,18,16,15
14,18,104,15
14,18,135,21
14,18,7,16
14,18,44,20
14,18,16,20
14,18,12,21
14,18,36,17
14,18,124,22
14,19,53,9
14,19,85,14
14,19,53,9
14,19,6,11
14,19,54,9
14,18,146,23
14,19,206,3
14,19,45,3
14,18,277,22
14,18,277,22
14,19,183,3
14,19,227,10
14,19,275,2
14,19,124,3
14,19,126,1
14,19,153,3
14,19,156,2
14,19,170,3
14,19,67,3
14,19,19,4
14,19,48,10
14,19,206,1
14,19,205,3
14,19,53,10
14,18,0,20
14,19,126,3
14,19,6,4
14,18,65,21
14,19,126,10
14,19,126,10
14,19,54,10
14,18,106,23
14,19,133,8
14,19,133,1
14,19,275,1
14,19,109,0
14,19,57,0
14,19,124,1
14,18,218,21
14,19,0,11
14,19,10,11
14,19,10,11
14,19,65,8
14,19,97,5
14,19,126,6
14,19,33,8
14,19,12,5
14,19,6,17
14,19,221,15
14,19,103,15
14,19,170,12
14,19,153,12
14,19,44,7
14,19,18,12
14,19,15,12
14,19,45,12
14,19,132,12
14,19,56,12
14,19,24,19
14,19,103,18
14,19,119,15
14,19,10,13
14,19,18,12
14,19,231,19
14,19,231,15
14,20,103,2
14,20,67,3
14,20,5,5
14,20,19,3
14,20,273,5
14,20,277,6
14,20,45,3
14,20,67,6
14,20,100,5
14,20,6,4
14,20,206,1
14,19,125,20
14,19,190,20
14,19,295,19
14,19,115,18
14,20,18,7
14,19,30,17
14,19,29,17
14,20,65,7
14,20,124,1
14,19,126,23
14,19,228,23
14,19,26,23
14,20,175,8
14,20,132,7
14,19,205,20
14,19,9,22
14,20,124,11
14,19,206,20
14,20,153,1
14,19,124,20
14,20,50,2
14,20,170,6
14,20,170,1
14,20,205,1
14,20,60,0
14,20,242,11
14,20,36,11
14,20,223,11
14,20,85,11
14,20,212,12
14,20,311,10
14,20,352,12
14,20,150,12
14,20,139,12
14,20,147,10
14,20,87,11
14,20,46,15
14,20,133,15
14,20,120,16
14,20,104,16
14,20,203,13
14,20,206,11
14,20,6,16
14,20,391,15
14,20,47,15
14,20,91,16
14,20,66,17
14,20,199,11
14,20,155,15
14,20,152,15
14,20,33,15
14,20,81,21
14,20,308,19
14,20,57,21
14,20,12,19
14,20,92,19
14,20,21,21
14,20,15,23
14,20,45,22
14,20,50,23
14,20,145,20
14,20,57,21
14,20,107,20
14,20,247,20
14,20,133,22
14,20,186,22
14,20,81,22
14,20,81,21
14,20,67,22
14,20,319,18
14,21,129,4
14,21,104,4
14,21,67,9
14,21,50,8
14,21,46,8
14,21,45,5
14,21,65,5
14,21,67,5
14,21,46,5
14,21,3,3
14,21,6,4
14,21,43,3
14,21,0,3
14,21,0,2
14,21,146,0
14,21,92,0
14,21,3,2
14,21,97,0
14,21,109,9
14,21,45,1
14,21,95,9
14,21,92,14
14,21,222,14
14,21,89,14
14,21,120,16
14,21,238,16
14,21,77,11
14,21,91,11
14,21,120,11
14,21,76,11
14,21,294,11
14,21,145,16
14,21,3,11
14,21,0,11
14,21,6,11
14,21,106,14
14,21,203,9
14,21,187,12
14,21,146,14
14,21,203,9
14,21,120,17
14,21,228,21
14,21,39,16
14,21,146,20
14,21,228,20
14,21,92,20
14,22,162,9
14,22,133,7
14,22,136,7
14,22,67,7
14,21,19,22
14,22,45,0
14,21,133,22
14,21,17,22
14,22,46,0
14,22,84,8
14,22,6,4
14,22,205,5
14,22,206,5
14,22,198,6
14,22,25,6
14,22,65,6
14,22,27,5
14,22,164,5
14,22,162,9
14,22,17,0
14,22,188,8
14,22,26,3
14,22,65,0
14,22,133,0
14,22,115,1
14,22,81,2
14,21,81,21
14,22,248,12
14,21,97,21
14,21,277,22
14,22,175,1
14,22,81,1
14,21,12,21
14,22,238,9
14,22,64,9
14,22,0,10
14,22,19,13
14,22,33,13
14,22,9,19
14,22,97,18
14,22,33,15
14,22,46,15
14,22,48,20
14,22,81,20
14,22,57,20
14,22,104,23
14,22,50,15
14,22,1,23
14,23,20,8
14,23,197,8
14,22,103,18
14,23,77,8
14,23,25,11
14,23,10,9
14,23,109,4
14,23,74,0
14,23,58,4
14,23,56,4
14,23,104,3
14,23,45,4
14,23,17,4
14,22,57,22
14,23,59,4
14,23,153,4
14,23,76,0
14,23,109,4
14,22,0,23
14,23,129,3
14,23,59,11
14,23,164,5
14,23,198,6
14,23,236,7
14,22,6,21
14,22,76,20
14,23,203,4
14,22,224,22
14,22,50,21
14,22,81,22
14,23,170,4
14,23,6,3
14,23,251,8
14,23,91,8
14,23,279,9
14,23,6,8
14,23,198,12
14,23,80,13
14,23,100,13
14,23,27,5
14,23,34,7
14,23,22,11
14,23,169,11
14,23,255,11
14,23,240,15
14,23,132,18
14,23,38,12
14,24,201,6
14,23,81,20
14,24,23,3
14,24,253,6
14,24,230,3
14,23,275,17
14,24,143,6
14,24,164,5
14,23,26,12
14,23,21,15
14,23,20,16
14,23,62,15
14,23,196,18
14,23,142,16
14,23,91,16
14,23,6,16
14,23,59,17
14,23,17,17
14,23,251,16
14,23,91,16
14,23,120,16
14,23,64,15
14,23,129,21
14,24,126,6
14,24,170,7
14,24,153,7
14,24,206,7
14,24,205,7
14,24,67,7
14,23,152,17
14,23,156,17
14,24,158,0
14,23,30,15
14,24,172,0
14,23,128,23
14,23,72,23
14,24,157,0
14,24,171,0
14,23,0,19
14,24,136,0
14,24,34,2
14,24,216,9
14,24,109,9
14,24,65,1
14,24,65,7
14,24,117,3
14,24,236,3
14,24,103,9
14,24,103,9
14,24,3,2
14,24,57,2
14,24,0,2
14,24,113,3
14,23,58,22
14,23,65,19
14,23,186,19
14,23,186,21
14,24,109,9
14,24,92,8
14,24,124,6
14,24,58,10
14,24,200,10
14,24,53,10
14,24,132,10
14,24,105,11
14,24,106,11
14,24,12,10
14,24,1,14
14,24,233,10
14,24,27,14
14,24,269,17
14,24,279,14
14,24,246,11
14,24,26,20
14,24,19,22
14,24,122,22
14,24,3,16
14,24,91,16
14,24,133,22
14,24,67,22
14,24,6,16
14,24,21,19
14,24,327,14
14,24,8,19
14,24,43,14
14,24,104,15
14,24,247,19
14,24,0,16
14,24,6,16
14,25,59,5
14,25,57,6
14,25,19,8
14,25,76,8
14,25,178,5
14,25,13,0
14,25,142,9
14,25,205,8
14,25,120,8
14,25,163,5
14,24,20,23
14,25,58,6
14,25,126,7
14,25,269,7
14,25,124,7
14,25,156,5
14,25,16,0
14,25,56,6
14,24,6,23
14,24,23,23
14,24,10,23
14,24,147,17
14,24,55,21
14,24,183,22
14,24,65,20
14,25,57,2
14,25,133,4
14,25,11,6
14,25,17,5
14,25,59,2
14,25,126,7
14,25,128,2
14,25,6,4
14,25,19,4
14,24,65,21
14,24,52,20
14,25,206,8
14,25,0,8
14,25,6,4
14,25,15,0
14,25,14,0
14,25,120,16
14,25,228,14
14,25,43,14
14,25,60,12
14,25,128,11
14,25,6,17
14,25,312,14
14,25,74,1
14,25,58,0
14,25,6,1
14,25,78,1
14,25,161,1
14,25,314,10
14,25,126,10
14,25,124,10
14,25,81,11
14,25,44,11
14,25,124,10
14,25,190,10
14,25,10,20
14,25,69,19
14,25,98,17
14,25,48,20
14,25,91,15
14,25,47,13
14,25,7,15
14,25,3,15
14,25,50,13
14,25,120,16
14,25,97,17
14,25,206,22
14,25,136,17
14,25,124,22
14,25,15,21
14,25,200,13
14,25,126,22
14,25,133,22
14,26,84,9
14,26,255,9
14,26,107,11
14,26,85,11
14,26,18,9
14,26,80,9
14,26,169,9
14,26,100,9
14,26,22,9
14,26,19,9
14,26,156,9
14,25,19,22
14,25,209,18
14,26,200,8
14,26,3,10
14,26,0,10
14,26,53,8
14,26,101,6
14,26,43,10
14,26,120,11
14,26,256,11
14,26,143,7
14,26,201,6
14,26,2,7
14,26,6,16
14,26,56,14
14,26,91,16
14,26,0,15
14,26,120,16
14,26,91,16
14,26,53,7
14,26,126,6
14,26,58,6
14,26,74,12
14,26,200,7
14,26,215,11
14,26,230,12
14,26,23,12
14,26,59,13
14,26,203,13
14,26,132,13
14,26,77,15
14,26,58,14
14,26,6,12
14,26,327,12
14,26,17,13
14,26,58,13
14,26,153,14
14,26,200,14
14,26,132,14
14,26,78,12
14,26,170,14
14,26,161,11
14,26,121,23
14,26,402,23
14,26,98,23
14,26,196,18
14,26,58,18
14,26,81,20
14,26,81,20
14,26,52,18
14,26,152,18
14,26,109,13
14,26,216,13
14,26,59,18
14,26,147,13
14,26,109,19
14,26,124,19
14,26,6,17
14,26,104,17
14,27,0,1
14,26,126,19
14,26,228,19
14,26,57,20
14,26,44,20
14,27,112,7
14,27,129,7
14,26,131,17
14,27,77,7
14,27,76,7
14,27,104,7
14,26,8,23
14,26,108,21
14,27,269,11
14,27,6,5
14,27,26,5
14,27,200,6
14,27,57,10
14,27,203,11
14,27,124,6
14,27,25,6
14,27,206,6
14,27,152,6
14,27,205,6
14,27,43,5
14,27,3,5
14,27,91,7
14,27,6,8
14,27,155,5
14,27,6,4
14,27,0,4
14,27,112,15
14,27,206,18
14,27,65,18
14,27,91,16
14,27,104,13
14,27,120,12
14,27,1,13
14,27,6,13
14,27,43,15
14,27,43,12
14,27,43,12
14,27,6,16
14,27,120,12
14,27,131,16
14,27,104,16
14,27,7,15
14,27,91,12
14,27,154,15
14,27,133,18
14,27,126,17
14,27,15,17
14,28,199,14
14,28,203,14
14,28,81,10
14,28,0,10
14,28,327,10
14,28,6,10
14,27,143,17
14,27,58,17
14,27,18,17
14,28,0,3
14,27,145,20
14,27,6,21
14,27,0,20
14,28,1,3
14,27,249,20
14,28,228,2
14,27,228,22
14,28,123,1
14,27,253,17
14,28,36,1
14,28,6,2
14,28,101,0
14,28,124,2
14,27,124,17
14,28,5,1
14,28,190,2
14,27,59,21
14,27,124,22
14,27,295,22
14,28,48,2
14,27,65,22
14,27,190,18
14,27,109,22
14,27,126,22
14,27,17,21
14,27,52,21
14,27,269,22
14,27,81,20
14,28,203,11
14,28,104,16
14,28,147,13
14,28,27,12
14,28,109,11
14,28,147,11
14,28,109,11
14,28,97,8
14,28,150,7
14,28,200,7
14,28,53,7
14,28,43,8
14,28,109,13
14,28,0,9
14,28,3,9
14,28,109,14
14,28,1,8
14,28,104,9
14,28,6,5
14,28,25,12
14,28,65,23
14,28,7,15
14,28,154,15
14,28,46,10
14,28,203,11
14,28,147,13
14,28,203,18
14,28,6,17
14,28,131,15
14,28,109,14
14,28,7,15
14,28,104,15
14,28,133,23
14,29,12,1
14,29,198,0
14,29,231,1
14,29,103,2
14,29,227,10
14,29,43,9
14,29,3,10
14,29,228,7
14,28,133,20
14,28,290,1
14,28,46,20
14,28,81,21
14,28,133,22
14,28,109,22
14,28,0,20
14,28,50,21
14,28,19,22
14,28,109,22
14,28,57,21
14,28,81,21
14,29,200,6
14,28,46,23
14,28,45,23
14,28,6,20
14,28,103,23
14,28,133,22
14,28,67,23
14,29,130,11
14,29,233,10
14,29,12,10
14,29,58,10
14,29,0,5
14,29,6,6
14,29,53,6
14,29,241,13
14,29,0,5
14,29,26,6
14,29,132,10
14,29,65,6
14,29,3,5
14,29,6,5
14,29,63,11
14,30,197,7
14,29,159,18
14,30,164,7
14,30,95,8
14,30,46,8
14,29,215,18
14,30,67,8
14,29,39,23
14,29,12,22
14,29,130,22
14,29,57,12
14,29,0,14
14,29,81,13
14,29,128,12
14,29,154,15
14,29,191,15
14,29,154,15
14,29,7,14
14,29,242,16
14,29,12,16
14,29,112,15
14,29,238,14
14,29,151,15
14,29,231,16
14,29,6,16
14,29,39,14
14,30,219,13
14,30,55,9
14,30,12,13
14,29,4,20
14,30,80,2
14,29,183,20
14,29,51,19
14,30,186,2
14,29,9,20
14,30,129,5
14,29,55,20
14,30,164,5
14,30,34,6
14,30,164,6
14,30,248,7
14,30,109,2
14,30,170,9
14,30,153,9
14,30,67,9
14,29,22,23
14,30,148,1
14,30,190,0
14,30,19,3
14,30,45,9
14,30,101,11
14,29,26,23
14,30,27,5
14,30,1,5
14,30,26,5
14,30,186,5
14,30,44,6
14,30,65,6
14,30,21,11
14,30,199,12
14,30,153,10
14,30,81,14
14,31,39,9
14,31,255,9
14,30,12,21
14,30,59,20
14,30,59,20
14,30,44,14
14,30,57,20
14,30,81,20
14,30,229,10
14,30,76,15
14,30,228,14
14,30,44,11
14,30,98,12
14,30,203,14
14,30,97,12
14,30,109,14
14,31,46,1
14,31,17,0
14,31,80,9
14,31,21,9
14,30,152,17
14,31,50,1
14,30,59,17
14,31,65,0
14,31,11,0
14,31,67,1
14,31,45,1
14,30,103,22
14,30,52,17
14,30,65,18
14,30,196,17
14,30,77,16
14,31,17,4
14,31,197,6
14,30,264,19
14,30,77,16
14,30,9,19
14,30,12,18
14,31,312,11
14,31,312,11
14,31,67,12
14,31,230,3
14,31,34,5
14,31,85,9
14,31,153,12
14,31,100,9
14,31,45,12
14,31,164,2
14,31,198,2
14,31,59,4
14,31,50,5
14,31,153,12
14,31,170,12
14,31,4,7
14,31,205,11
14,31,188,7
14,31,79,8
14,31,41,10
14,31,170,12
14,31,223,10
14,31,276,10
14,31,126,21
14,31,295,21
14,31,124,20
14,31,109,23
14,31,8,19
14,31,98,19
14,31,104,16
14,31,154,15
14,31,48,15
14,31,148,19
14,31,81,14
14,31,147,14
14,31,231,18
14,31,206,20
14,31,12,19
14,31,124,22
14,31,124,21
14,31,228,23
14,31,122,23
14,31,126,23
15,1,46,1
15,1,1,7
15,1,129,5
15,1,104,6
15,1,0,0
15,1,126,1
15,1,124,1
15,1,124,1
15,1,11,7
15,1,84,7
15,1,18,7
15,1,19,7
15,1,25,5
15,1,14,7
15,1,114,10
15,1,133,15
15,1,166,10
15,1,45,15
15,1,15,7
15,1,72,9
15,1,19,10
15,1,120,10
15,1,57,8
15,1,70,10
15,1,166,10
15,1,73,10
15,1,70,10
15,1,76,10
15,1,120,10
15,1,186,10
15,1,255,16
15,1,169,16
15,1,25,12
15,1,17,14
15,1,59,14
15,1,49,14
15,1,65,14
15,1,43,18
15,1,102,16
15,1,43,18
15,1,3,18
15,1,241,14
15,1,101,15
15,1,18,14
15,1,132,17
15,1,133,18
15,1,59,17
15,1,22,16
15,1,32,15
15,1,67,15
15,1,33,15
15,2,2,0
15,2,103,0
15,2,126,0
15,1,92,23
15,2,97,0
15,2,201,0
15,1,45,17
15,2,100,1
15,2,98,0
15,1,190,22
15,2,103,3
15,1,31,19
15,1,57,20
15,1,97,21
15,1,50,21
15,1,162,19
15,1,46,21
15,1,146,23
15,1,11,18
15,1,188,20
15,2,186,1
15,2,80,1
15,2,109,3
15,2,19,1
15,1,92,23
15,2,13,7
15,2,18,7
15,2,58,7
15,2,7,7
15,2,4,7
15,2,132,7
15,2,132,9
15,2,15,10
15,2,196,10
15,2,14,10
15,2,14,7
15,2,103,8
15,2,60,8
15,2,133,5
15,2,129,6
15,2,60,8
15,2,154,7
15,2,264,8
15,2,51,13
15,2,45,5
15,2,198,5
15,2,103,8
15,2,26,5
15,2,33,10
15,2,13,10
15,2,164,11
15,2,104,6
15,2,25,10
15,2,25,11
15,2,132,12
15,2,38,12
15,2,26,12
15,2,133,10
15,2,25,13
15,2,18,14
15,2,27,11
15,2,81,14
15,2,188,14
15,2,119,14
15,2,17,15
15,2,27,15
15,2,80,14
15,2,59,15
15,2,152,15
15,2,136,14
15,2,155,16
15,2,14,17
15,2,65,13
15,2,65,17
15,2,45,22
15,2,153,21
15,2,25,16
15,2,152,16
15,2,16,15
15,3,60,1
15,3,18,8
15,3,15,8
15,3,200,2
15,3,103,1
15,3,50,0
15,2,19,18
15,2,46,17
15,2,20,18
15,2,23,18
15,2,133,18
15,2,33,18
15,2,15,17
15,2,46,20
15,2,49,17
15,3,170,8
15,2,170,21
15,2,67,20
15,2,45,20
15,2,7,19
15,2,119,19
15,3,14,8
15,2,43,18
15,2,191,19
15,3,104,4
15,2,164,19
15,3,129,4
15,3,77,5
15,2,299,23
15,3,98,0
15,3,206,0
15,3,97,0
15,3,205,0
15,3,133,8
15,3,45,8
15,3,153,8
15,2,19,23
15,2,170,23
15,3,260,5
15,3,186,4
15,2,80,23
15,2,45,23
15,2,133,23
15,2,175,23
15,2,153,23
15,3,227,9
15,3,19,8
15,3,49,9
15,3,80,9
15,3,84,8
15,3,14,7
15,3,13,7
15,3,149,10
15,3,25,7
15,3,99,10
15,3,320,10
15,3,95,8
15,3,104,18
15,3,103,13
15,3,4,13
15,3,9,13
15,3,19,14
15,3,109,14
15,3,80,14
15,3,64,12
15,3,21,12
15,3,255,12
15,3,18,16
15,3,48,16
15,3,10,15
15,3,49,16
15,3,132,16
15,3,58,16
15,3,237,22
15,3,140,19
15,3,32,17
15,3,112,18
15,3,253,20
15,3,143,20
15,4,19,1
15,4,308,0
15,4,209,0
15,3,141,19
15,3,26,17
15,3,46,22
15,3,45,23
15,3,50,22
15,3,67,23
15,3,65,23
15,3,43,18
15,3,53,23
15,3,148,21
15,4,2,9
15,4,50,9
15,3,128,10
15,4,25,4
15,4,104,5
15,4,13,7
15,4,156,10
15,4,25,8
15,4,27,4
15,4,141,8
15,4,13,8
15,4,15,7
15,4,165,8
15,4,112,8
15,4,46,3
15,4,140,8
15,4,27,8
15,4,14,8
15,4,186,3
15,4,16,4
15,4,27,4
15,4,16,4
15,4,31,2
15,4,186,2
15,4,129,4
15,4,133,1
15,4,101,2
15,4,46,2
15,4,135,3
15,4,15,4
15,4,7,7
15,4,14,7
15,4,58,7
15,4,165,7
15,4,152,10
15,4,154,7
15,4,46,9
15,4,47,9
15,4,129,18
15,4,104,18
15,4,65,20
15,4,25,18
15,4,44,20
15,4,14,19
15,4,165,19
15,4,43,19
15,4,57,21
15,4,34,22
15,4,15,21
15,4,31,21
15,4,19,21
15,4,11,21
15,5,58,3
15,5,243,1
15,5,282,1
15,5,59,3
15,5,126,3
15,5,1,7
15,5,129,6
15,5,104,6
15,5,165,7
15,5,13,8
15,5,124,2
15,5,156,8
15,4,179,19
15,5,14,8
15,5,135,8
15,5,388,8
15,5,155,7
15,5,16,7
15,5,388,8
15,5,185,8
15,5,182,8
15,5,165,8
15,5,189,7
15,5,27,7
15,5,140,1
15,5,76,21
15,5,44,21
15,5,168,22
15,5,1,19
15,5,165,19
15,5,58,20
15,5,43,19
15,5,25,18
15,5,15,19
15,5,13,19
15,5,43,19
15,5,8,20
15,5,12,20
15,5,297,20
15,5,98,20
15,5,264,20
15,5,97,20
15,5,129,18
15,5,104,18
15,6,165,7
15,6,163,1
15,6,36,0
15,6,178,1
15,6,15,7
15,6,19,10
15,6,18,7
15,6,284,9
15,6,199,9
15,6,100,7
15,6,80,7
15,6,19,7
15,6,129,6
15,6,119,8
15,6,136,8
15,6,58,12
15,6,241,9
15,6,132,12
15,6,109,9
15,6,7,6
15,6,104,6
15,6,22,11
15,6,147,9
15,6,81,10
15,6,18,10
15,6,25,10
15,6,152,11
15,6,15,10
15,6,123,14
15,6,84,10
15,6,324,14
15,6,228,12
15,6,59,11
15,6,25,11
15,6,84,12
15,6,80,12
15,6,101,12
15,6,199,12
15,6,36,13
15,6,48,12
15,6,193,12
15,6,109,12
15,6,18,12
15,6,72,15
15,6,218,12
15,6,287,13
15,6,165,19
15,6,203,21
15,6,13,19
15,6,81,16
15,6,57,15
15,6,186,17
15,6,27,17
15,6,81,15
15,6,104,18
15,6,71,17
15,7,129,5
15,7,165,7
15,7,104,6
15,7,1,7
15,6,7,18
15,6,0,22
15,6,25,17
15,6,48,19
15,6,97,20
15,6,10,23
15,6,15,23
15,6,16,23
15,6,65,23
15,6,7,22
15,6,136,19
15,7,205,2
15,6,80,19
15,7,282,8
15,7,228,0
15,7,2,9
15,7,140,8
15,7,39,7
15,7,141,8
15,7,253,9
15,7,51,4
15,7,186,3
15,7,65,3
15,7,156,3
15,7,46,2
15,7,14,14
15,7,165,14
15,7,28,7
15,7,133,10
15,7,33,10
15,7,152,10
15,7,73,18
15,7,33,18
15,7,165,12
15,7,14,12
